Timestamp,GPSYear,GPSMonth,GPSday,GPSHour,GPSMinute,GPSSecond,GPSHundredth,voltage,GPSFix,numSats,HDOP,Latitude,Longitude,GPSSpeed,GPSCourse,sysCal,gyroCal,accelCal,magCal,rawAccelX,rawAccelY,rawAccelZ,accelX,accelY,accelZ,rawGyroX,rawGyroY,rawGyroZ,gyroX,gyroY,gyroZ,rawMagX,rawMagY,rawMagZ,magX,magY,magZ,roll,pitch,yaw,linAccelX,linAccelY,linAccelZ,quatW,quatX,quatY,quatZ,imuTemp,state
1969-12-31T19:00:10.027000,27,2080,1,5,23,59,49,79,3.9462499618530273,False,0,0,0,0,0,0,0,0,0,0,0.12921243906021118,-1.3902299404144287,9.841679573059082,0.22035840153694153,-1.7129923105239868,9.732137680053711,-0.7524999976158142,5.031249523162842,-0.061250001192092896,0.1989579200744629,3.8997790813446045,0.26074475049972534,3.946214437484741,0.0,0.0,3.866858959197998,-375.0970764160156,-3.927417755126953,-5.462048530578613,-0.16806621849536896,179.810546875,0.1915825605392456,-0.7792136669158936,-0.03323458880186081,0.998857319355011,-0.04764983057975769,-0.0013862150954082608,-0.0017213334795087576,0.0,1
1969-12-31T19:00:10.090000,90,2080,1,5,23,59,49,79,3.859999895095825,False,0,0,0,0,0,0,0,0,0,0,0.08614161610603333,-1.3591231107711792,9.820144653320312,0.1960655003786087,-1.6489428281784058,9.748066902160645,0.08749999850988388,3.955000162124634,-0.48125001788139343,0.1883554905653,3.90503191947937,0.19016258418560028,3.946214437484741,0.0,0.0,3.8744075298309326,-381.7703552246094,19.220815658569336,-5.489424705505371,-0.15234144032001495,179.80833435058594,0.16998200118541718,-0.7104976773262024,-0.01686595007777214,0.9988461136817932,-0.04788826406002045,-0.0012478146236389875,-0.001734318328090012,0.0,1
1969-12-31T19:00:10.149000,149,2080,1,5,23,59,49,79,3.859999895095825,False,0,0,0,0,0,0,0,0,0,0,0.06460621953010559,-1.3471590280532837,9.832108497619629,0.1722716987133026,-1.5943207740783691,9.763278007507324,-0.8837499618530273,-4.322500228881836,-0.6737499833106995,0.08637157827615738,3.1223888397216797,0.10798299312591553,3.946214437484741,0.0,0.0,3.8812382221221924,-387.808837890625,40.167076110839844,-5.5206298828125,-0.17681759595870972,179.80914306640625,0.14199747145175934,-0.6505585312843323,-0.0011294971918687224,0.998832643032074,-0.048160601407289505,-0.0014610306825488806,-0.0017378738848492503,0.0,1
1969-12-31T19:00:10.216000,216,2080,1,5,23,59,49,79,3.859999895095825,False,0,0,0,0,0,0,0,0,0,0,0.11485548317432404,-1.3591231107711792,9.822537422180176,0.1618795096874237,-1.5517505407333374,9.774003982543945,0.20124998688697815,1.8462498188018799,-0.7612499594688416,0.09729937463998795,3.0009963512420654,0.025297299027442932,3.946214437484741,0.0,0.0,3.8874189853668213,-374.4092102050781,-9.200309753417969,-5.546866416931152,-0.1733020693063736,179.8065643310547,0.13220719993114471,-0.6035169959068298,0.010026496835052967,0.9988217353820801,-0.04838927090167999,-0.001428899122402072,-0.0017592335352674127,0.0,1
1969-12-31T19:00:10.275000,275,2080,1,5,23,59,49,79,3.859999895095825,False,0,0,0,0,0,0,0,0,0,0,0.11246266961097717,-1.368694543838501,9.832108497619629,0.152935191988945,-1.518617868423462,9.784521102905273,0.29750001430511475,4.821249961853027,-0.6562499403953552,0.1163434386253357,3.174147844314575,-0.039534807205200195,3.946214437484741,0.0,0.0,3.8930118083953857,-381.1479187011719,14.449506759643555,-5.572843551635742,-0.15482620894908905,179.80308532714844,0.12642626464366913,-0.5659565329551697,0.0209665447473526,0.9988108277320862,-0.048615481704473495,-0.0012659827480092645,-0.0017820384819060564,0.0,1
1969-12-31T19:00:10.341000,341,2080,1,5,23,59,49,79,3.856250047683716,False,0,0,0,0,0,0,0,0,0,0,0.07657032459974289,-1.3615161180496216,9.81535816192627,0.13911335170269012,-1.490182876586914,9.7901029586792,0.33250001072883606,-0.9537500143051147,-1.0412499904632568,0.13690531253814697,2.781481981277466,-0.13482286036014557,3.946214437484741,0.0,0.0,3.8980727195739746,-368.38189697265625,-32.47149658203125,-5.5981316566467285,-0.1634010672569275,179.80052185058594,0.11113625764846802,-0.5332128405570984,0.026973916217684746,0.9987999200820923,-0.04883604869246483,-0.001339235925115645,-0.0018083503236994147,0.0,1
1969-12-31T19:00:10.401000,401,2080,1,5,23,59,49,79,3.856250047683716,False,0,0,0,0,0,0,0,0,0,0,0.12203396111726761,-1.3519448041915894,9.832108497619629,0.13602203130722046,-1.4651621580123901,9.79770565032959,-0.6037499904632568,-3.255000114440918,-0.9362499713897705,0.0664505586028099,2.2072622776031494,-0.21105852723121643,3.946214437484741,0.0,0.0,3.9026522636413574,-375.6939697265625,-6.608011245727539,-5.627188205718994,-0.18591336905956268,179.7996368408203,0.10419045388698578,-0.5032421350479126,0.03507497161626816,0.9987871646881104,-0.04908965155482292,-0.0015346173895522952,-0.0018260740907862782,0.0,1
1969-12-31T19:00:10.467000,467,2080,1,5,23,59,50,80,3.856250047683716,False,0,0,0,0,0,0,0,0,0,0,0.1411765217781067,-1.349552035331726,9.784252166748047,0.13695497810840607,-1.4442369937896729,9.795270919799805,0.5074999928474426,2.266249895095825,-0.8049999475479126,0.10840533673763275,2.2128734588623047,-0.26755714416503906,3.946214437484741,0.0,0.0,3.9067962169647217,-382.31048583984375,16.795215606689453,-5.650648593902588,-0.1818142831325531,179.7967071533203,0.10582523792982101,-0.47831934690475464,0.03303225710988045,0.9987771511077881,-0.049294114112854004,-0.001497258897870779,-0.0018500834703445435,0.0,1
1969-12-31T19:00:10.526000,526,2080,1,5,23,59,50,80,3.856250047683716,False,0,0,0,0,0,0,0,0,0,0,0.07417750358581543,-1.3519448041915894,9.841679573059082,0.1255924105644226,-1.4275323152542114,9.803670883178711,0.026249999180436134,1.0325000286102295,-0.699999988079071,0.10059031844139099,2.100590467453003,-0.3086932301521301,3.946214437484741,0.0,0.0,3.910545825958252,-388.297607421875,37.97221374511719,-5.675985813140869,-0.17993605136871338,179.79493713378906,0.09478425234556198,-0.4572974741458893,0.04185973480343819,0.9987661838531494,-0.049514953047037125,-0.001479715690948069,-0.001865007565356791,0.0,1
1969-12-31T19:00:10.592000,592,2080,1,5,23,59,50,80,4.006249904632568,False,0,0,0,0,0,0,0,0,0,0,0.15314064919948578,-1.3591231107711792,9.81775188446045,0.13057857751846313,-1.4151504039764404,9.806219100952148,-0.3412500023841858,-2.3450000286102295,-0.8137500286102295,0.05856030434370041,1.677704095840454,-0.3567367196083069,3.946214437484741,0.0,0.0,3.9139387607574463,-374.85150146484375,-11.186386108398438,-5.703526496887207,-0.1995178461074829,179.79429626464844,0.09641768783330917,-0.44022467732429504,0.044886305928230286,0.9987539649009705,-0.0497552864253521,-0.0016496613388881087,-0.0018794453935697675,0.0,1
